,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
379639,2013,OK,Oklahoma,4.1,4.1,3.8,4.4,"(35.47203135600046, -97.52107021399968)",40,RACE
379640,2013,OR,Oregon,,,,,"(44.56744942400047, -120.15503132599969)",41,RACE
379641,2013,OR,Oregon,4.9,4.9,4.5,5.4,"(44.56744942400047, -120.15503132599969)",41,GENDER
379642,2013,OR,Oregon,4.2,4.2,2.9,5.5,"(44.56744942400047, -120.15503132599969)",41,RACE
379643,2013,OR,Oregon,6.4,6.4,4.8,8.1,"(44.56744942400047, -120.15503132599969)",41,RACE
379644,2013,OR,Oregon,4.2,4.2,2.2,6.2,"(44.56744942400047, -120.15503132599969)",41,RACE
379645,2013,OR,Oregon,4.3,4.3,4.0,4.6,"(44.56744942400047, -120.15503132599969)",41,OVERALL
379646,2013,OR,Oregon,4.2,4.2,3.9,4.5,"(44.56744942400047, -120.15503132599969)",41,RACE
379647,2013,PA,Pennsylvania,5.1,5.1,4.2,6.0,"(40.79373015200048, -77.86070029399963)",42,RACE
379648,2013,PA,Pennsylvania,4.5,4.5,4.2,4.8,"(40.79373015200048, -77.86070029399963)",42,GENDER
379649,2013,PA,Pennsylvania,6.1,6.1,4.6,7.5,"(40.79373015200048, -77.86070029399963)",42,RACE
379650,2013,PA,Pennsylvania,3.4,3.4,3.0,3.7,"(40.79373015200048, -77.86070029399963)",42,GENDER
379651,2013,PA,Pennsylvania,4.9,4.9,3.0,6.8,"(40.79373015200048, -77.86070029399963)",42,RACE
379652,2013,PA,Pennsylvania,4.0,4.0,2.6,5.4,"(40.79373015200048, -77.86070029399963)",42,RACE
379653,2013,PA,Pennsylvania,4.0,4.0,3.7,4.2,"(40.79373015200048, -77.86070029399963)",42,OVERALL
379654,2013,PA,Pennsylvania,3.7,3.7,3.4,3.9,"(40.79373015200048, -77.86070029399963)",42,RACE
379655,2013,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
379656,2013,PR,Puerto Rico,4.8,4.8,4.4,5.2,"(18.220833, -66.590149)",72,GENDER
379657,2013,PR,Puerto Rico,4.1,4.1,3.8,4.4,"(18.220833, -66.590149)",72,RACE
379658,2013,PR,Puerto Rico,3.3,3.3,2.9,3.8,"(18.220833, -66.590149)",72,GENDER
379659,2013,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
379660,2013,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
379661,2013,PR,Puerto Rico,4.1,4.1,3.8,4.4,"(18.220833, -66.590149)",72,OVERALL
379662,2013,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
379663,2013,RI,Rhode Island,3.3,3.3,2.1,4.5,"(41.70828019300046, -71.52247031399963)",44,RACE
379664,2013,RI,Rhode Island,4.2,4.2,3.8,4.5,"(41.70828019300046, -71.52247031399963)",44,GENDER
379665,2013,RI,Rhode Island,4.1,4.1,3.2,5.1,"(41.70828019300046, -71.52247031399963)",44,RACE
379666,2013,RI,Rhode Island,3.4,3.4,2.9,3.8,"(41.70828019300046, -71.52247031399963)",44,GENDER
379667,2013,RI,Rhode Island,6.0,6.0,2.6,9.4,"(41.70828019300046, -71.52247031399963)",44,RACE
379668,2013,RI,Rhode Island,3.2,3.2,1.8,4.6,"(41.70828019300046, -71.52247031399963)",44,RACE
379669,2013,RI,Rhode Island,3.8,3.8,3.5,4.1,"(41.70828019300046, -71.52247031399963)",44,OVERALL
379670,2013,RI,Rhode Island,3.7,3.7,3.4,4.0,"(41.70828019300046, -71.52247031399963)",44,RACE
379671,2013,SC,South Carolina,3.9,3.9,3.4,4.3,"(33.998821303000454, -81.04537120699968)",45,RACE
379672,2013,SC,South Carolina,4.4,4.4,4.1,4.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
379673,2013,SC,South Carolina,3.4,3.4,2.1,4.8,"(33.998821303000454, -81.04537120699968)",45,RACE
379674,2013,SC,South Carolina,3.1,3.1,2.7,3.4,"(33.998821303000454, -81.04537120699968)",45,GENDER
379675,2013,SC,South Carolina,6.5,6.5,4.1,9.0,"(33.998821303000454, -81.04537120699968)",45,RACE
379676,2013,SC,South Carolina,4.6,4.6,2.9,6.3,"(33.998821303000454, -81.04537120699968)",45,RACE
379677,2013,SC,South Carolina,3.8,3.8,3.6,4.0,"(33.998821303000454, -81.04537120699968)",45,OVERALL
379678,2013,SC,South Carolina,3.6,3.6,3.4,3.9,"(33.998821303000454, -81.04537120699968)",45,RACE
379679,2013,SD,South Dakota,,,,,"(44.353130053000484, -100.3735306369997)",46,RACE
379680,2013,SD,South Dakota,3.1,3.1,2.7,3.5,"(44.353130053000484, -100.3735306369997)",46,GENDER
379681,2013,SD,South Dakota,,,,,"(44.353130053000484, -100.3735306369997)",46,RACE
379682,2013,SD,South Dakota,1.8,1.8,1.5,2.2,"(44.353130053000484, -100.3735306369997)",46,GENDER
379683,2013,SD,South Dakota,4.5,4.5,2.0,6.9,"(44.353130053000484, -100.3735306369997)",46,RACE
379684,2013,SD,South Dakota,3.4,3.4,2.5,4.4,"(44.353130053000484, -100.3735306369997)",46,RACE
379686,2013,SD,South Dakota,2.5,2.5,2.2,2.7,"(44.353130053000484, -100.3735306369997)",46,OVERALL
379687,2013,SD,South Dakota,2.4,2.4,2.1,2.6,"(44.353130053000484, -100.3735306369997)",46,RACE
379688,2013,TN,Tennessee,3.4,3.4,2.7,4.1,"(35.68094058000048, -85.77449091399967)",47,RACE
379689,2013,TN,Tennessee,4.6,4.6,4.1,5.0,"(35.68094058000048, -85.77449091399967)",47,GENDER
379690,2013,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
379691,2013,TN,Tennessee,2.8,2.8,2.4,3.2,"(35.68094058000048, -85.77449091399967)",47,GENDER
379692,2013,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
379693,2013,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
379694,2013,TN,Tennessee,3.7,3.7,3.4,4.0,"(35.68094058000048, -85.77449091399967)",47,OVERALL
379695,2013,TN,Tennessee,3.9,3.9,3.5,4.2,"(35.68094058000048, -85.77449091399967)",47,RACE
379696,2013,TX,Texas,4.3,4.3,3.5,5.2,"(31.827240407000488, -99.42677020599967)",48,RACE
379697,2013,TX,Texas,3.9,3.9,3.5,4.2,"(31.827240407000488, -99.42677020599967)",48,GENDER
379698,2013,TX,Texas,3.0,3.0,2.6,3.4,"(31.827240407000488, -99.42677020599967)",48,RACE
379699,2013,TX,Texas,2.5,2.5,2.2,2.7,"(31.827240407000488, -99.42677020599967)",48,GENDER
379700,2013,TX,Texas,5.1,5.1,3.0,7.3,"(31.827240407000488, -99.42677020599967)",48,RACE
379701,2013,TX,Texas,2.6,2.6,1.6,3.5,"(31.827240407000488, -99.42677020599967)",48,RACE
379702,2013,TX,Texas,3.2,3.2,2.9,3.4,"(31.827240407000488, -99.42677020599967)",48,OVERALL
379703,2013,TX,Texas,3.0,3.0,2.7,3.3,"(31.827240407000488, -99.42677020599967)",48,RACE
379704,2013,US,United States,4.2,4.2,4.0,4.3,,59,GENDER
379705,2013,US,United States,3.1,3.1,2.9,3.3,,59,GENDER
379706,2013,US,United States,3.7,3.7,3.5,3.8,,59,OVERALL
379707,2013,UT,Utah,,,,,"(39.360700171000474, -111.58713063499971)",49,RACE
379708,2013,UT,Utah,3.4,3.4,2.8,3.9,"(39.360700171000474, -111.58713063499971)",49,RACE
379709,2013,UT,Utah,2.8,2.8,2.5,3.0,"(39.360700171000474, -111.58713063499971)",49,GENDER
379710,2013,UT,Utah,5.8,5.8,3.4,8.2,"(39.360700171000474, -111.58713063499971)",49,RACE
379711,2013,UT,Utah,3.5,3.5,2.4,4.6,"(39.360700171000474, -111.58713063499971)",49,RACE
379712,2013,UT,Utah,3.5,3.5,3.4,3.7,"(39.360700171000474, -111.58713063499971)",49,OVERALL
379713,2013,UT,Utah,3.5,3.5,3.3,3.7,"(39.360700171000474, -111.58713063499971)",49,RACE
379714,2013,VA,Virginia,3.2,3.2,2.6,3.7,"(37.54268067400045, -78.45789046299967)",51,RACE
379715,2013,VA,Virginia,3.8,3.8,3.5,4.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
379716,2013,VA,Virginia,4.0,4.0,2.8,5.2,"(37.54268067400045, -78.45789046299967)",51,RACE
379717,2013,VA,Virginia,2.8,2.8,2.5,3.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
379718,2013,VA,Virginia,5.4,5.4,3.2,7.5,"(37.54268067400045, -78.45789046299967)",51,RACE
379719,2013,VA,Virginia,3.9,3.9,2.6,5.3,"(37.54268067400045, -78.45789046299967)",51,RACE
379720,2013,VA,Virginia,3.3,3.3,3.1,3.6,"(37.54268067400045, -78.45789046299967)",51,OVERALL
379721,2013,VA,Virginia,3.2,3.2,3.0,3.5,"(37.54268067400045, -78.45789046299967)",51,RACE
379722,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
379723,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
379724,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
379725,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
379726,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
379727,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
379728,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
379729,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
379730,2013,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
379731,2013,VT,Vermont,3.8,3.8,3.5,4.1,"(43.62538123900049, -72.51764079099962)",50,GENDER
379732,2013,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
379733,2013,VT,Vermont,3.2,3.2,1.6,4.9,"(43.62538123900049, -72.51764079099962)",50,RACE
379734,2013,VT,Vermont,3.5,3.5,1.5,5.4,"(43.62538123900049, -72.51764079099962)",50,RACE
379735,2013,VT,Vermont,3.3,3.3,3.1,3.6,"(43.62538123900049, -72.51764079099962)",50,OVERALL
379736,2013,VT,Vermont,3.3,3.3,3.1,3.6,"(43.62538123900049, -72.51764079099962)",50,RACE
379737,2013,WA,Washington,4.0,4.0,2.7,5.3,"(47.52227862900048, -120.47001078999972)",53,RACE
379738,2013,WA,Washington,4.5,4.5,4.2,4.8,"(47.52227862900048, -120.47001078999972)",53,GENDER
379739,2013,WA,Washington,4.9,4.9,3.9,5.8,"(47.52227862900048, -120.47001078999972)",53,RACE
379740,2013,WA,Washington,3.2,3.2,2.9,3.4,"(47.52227862900048, -120.47001078999972)",53,GENDER
379741,2013,WA,Washington,4.9,4.9,3.6,6.3,"(47.52227862900048, -120.47001078999972)",53,RACE
379742,2013,WA,Washington,3.5,3.5,2.8,4.3,"(47.52227862900048, -120.47001078999972)",53,RACE
379743,2013,WA,Washington,3.8,3.8,3.6,4.0,"(47.52227862900048, -120.47001078999972)",53,OVERALL
379744,2013,WA,Washington,3.7,3.7,3.5,4.0,"(47.52227862900048, -120.47001078999972)",53,RACE
379745,2013,WI,Wisconsin,5.9,5.9,3.9,7.9,"(44.39319117400049, -89.81637074199966)",55,RACE
379746,2013,WI,Wisconsin,4.3,4.3,3.8,4.7,"(44.39319117400049, -89.81637074199966)",55,GENDER
379747,2013,WI,Wisconsin,5.6,5.6,3.0,8.2,"(44.39319117400049, -89.81637074199966)",55,RACE
379748,2013,WI,Wisconsin,2.7,2.7,2.3,3.0,"(44.39319117400049, -89.81637074199966)",55,GENDER
379749,2013,WI,Wisconsin,,,,,"(44.39319117400049, -89.81637074199966)",55,RACE
379750,2013,WI,Wisconsin,2.8,2.8,1.3,4.3,"(44.39319117400049, -89.81637074199966)",55,RACE
379751,2013,WI,Wisconsin,3.5,3.5,3.2,3.8,"(44.39319117400049, -89.81637074199966)",55,OVERALL
379752,2013,WI,Wisconsin,3.2,3.2,2.9,3.5,"(44.39319117400049, -89.81637074199966)",55,RACE
379753,2013,WV,West Virginia,4.9,4.9,3.0,6.9,"(38.66551020200046, -80.71264013499967)",54,RACE
379754,2013,WV,West Virginia,5.1,5.1,4.7,5.5,"(38.66551020200046, -80.71264013499967)",54,GENDER
379755,2013,WV,West Virginia,,,,,"(38.66551020200046, -80.71264013499967)",54,RACE
379756,2013,WV,West Virginia,3.8,3.8,3.4,4.2,"(38.66551020200046, -80.71264013499967)",54,GENDER
379757,2013,WV,West Virginia,4.5,4.5,2.7,6.3,"(38.66551020200046, -80.71264013499967)",54,RACE
379758,2013,WV,West Virginia,,,,,"(38.66551020200046, -80.71264013499967)",54,RACE
379759,2013,WV,West Virginia,4.4,4.4,4.2,4.7,"(38.66551020200046, -80.71264013499967)",54,OVERALL
379760,2013,WV,West Virginia,4.5,4.5,4.2,4.7,"(38.66551020200046, -80.71264013499967)",54,RACE
379761,2013,WY,Wyoming,,,,,"(43.23554134300048, -108.10983035299967)",56,RACE
379762,2013,WY,Wyoming,4.0,4.0,3.6,4.5,"(43.23554134300048, -108.10983035299967)",56,GENDER
379763,2013,WY,Wyoming,3.5,3.5,2.3,4.8,"(43.23554134300048, -108.10983035299967)",56,RACE
379764,2013,WY,Wyoming,2.3,2.3,2.0,2.6,"(43.23554134300048, -108.10983035299967)",56,GENDER
379765,2013,WY,Wyoming,,,,,"(43.23554134300048, -108.10983035299967)",56,RACE
379766,2013,WY,Wyoming,4.5,4.5,2.3,6.8,"(43.23554134300048, -108.10983035299967)",56,RACE
379767,2013,WY,Wyoming,3.2,3.2,2.9,3.4,"(43.23554134300048, -108.10983035299967)",56,OVERALL
379768,2013,WY,Wyoming,3.1,3.1,2.8,3.4,"(43.23554134300048, -108.10983035299967)",56,RACE
519098,2012,AK,Alaska,2.3,2.3,1.9,2.7,"(64.84507995700051, -147.72205903599973)",2,GENDER
519119,2012,AZ,Arizona,3.7,3.7,3.2,4.2,"(34.865970280000454, -111.76381127699972)",4,GENDER
519127,2012,GA,Georgia,2.8,2.8,2.4,3.2,"(32.83968109300048, -83.62758034599966)",13,GENDER
519148,2012,HI,Hawaii,2.6,2.6,2.3,2.9,"(21.304850435000446, -157.85774940299973)",15,GENDER
519169,2012,KS,Kansas,3.2,3.2,3.0,3.4,"(38.34774030000045, -98.20078122699965)",20,OVERALL
519176,2012,US,United States,3.8,3.8,3.7,4.0,,59,OVERALL
519177,2012,AL,Alabama,5.2,5.2,4.9,5.5,"(32.84057112200048, -86.63186076199969)",1,OVERALL
519178,2012,AK,Alaska,3.2,3.2,2.9,3.5,"(64.84507995700051, -147.72205903599973)",2,OVERALL
519179,2012,AZ,Arizona,4.0,4.0,3.7,4.4,"(34.865970280000454, -111.76381127699972)",4,OVERALL
519180,2012,AR,Arkansas,4.7,4.7,4.3,5.0,"(34.74865012400045, -92.27449074299966)",5,OVERALL
519181,2012,CA,California,3.8,3.8,3.7,4.0,"(37.63864012300047, -120.99999953799971)",6,OVERALL
519182,2012,CO,Colorado,3.5,3.5,3.3,3.7,"(38.843840757000464, -106.13361092099967)",8,OVERALL
519183,2012,CT,Connecticut,3.6,3.6,3.4,3.8,"(41.56266102000046, -72.64984095199964)",9,OVERALL
519184,2012,DE,Delaware,3.7,3.7,3.4,4.0,"(39.008830667000495, -75.57774116799965)",10,OVERALL
519185,2012,DC,District of Columbia,3.8,3.8,3.4,4.3,"(38.907192, -77.036871)",11,OVERALL
519186,2012,FL,Florida,4.4,4.4,4.1,4.7,"(28.932040377000476, -81.92896053899966)",12,OVERALL
519187,2012,GA,Georgia,3.6,3.6,3.3,3.9,"(32.83968109300048, -83.62758034599966)",13,OVERALL
519188,2012,HI,Hawaii,2.9,2.9,2.7,3.2,"(21.304850435000446, -157.85774940299973)",15,OVERALL
519189,2012,ID,Idaho,3.8,3.8,3.4,4.2,"(43.682630005000476, -114.3637300419997)",16,OVERALL
519190,2012,IL,Illinois,3.5,3.5,3.2,3.8,"(40.48501028300046, -88.99771017799969)",17,OVERALL
519191,2012,IN,Indiana,4.3,4.3,4.1,4.6,"(39.766910452000445, -86.14996019399968)",18,OVERALL
519192,2012,IA,Iowa,3.0,3.0,2.8,3.3,"(42.46940091300047, -93.81649055599968)",19,OVERALL
519193,2012,KY,Kentucky,4.9,4.9,4.7,5.2,"(37.645970271000465, -84.77497104799966)",21,OVERALL
519194,2012,LA,Louisiana,4.1,4.1,3.8,4.4,"(31.31266064400046, -92.44568007099969)",22,OVERALL
519195,2012,ME,Maine,4.0,4.0,3.8,4.2,"(45.254228894000505, -68.98503133599962)",23,OVERALL
519196,2012,MD,Maryland,3.5,3.5,3.2,3.7,"(39.29058096400047, -76.60926011099963)",24,OVERALL
519197,2012,MA,Massachusetts,3.8,3.8,3.6,3.9,"(42.27687047000046, -72.08269067499964)",25,OVERALL
519198,2012,MI,Michigan,4.1,4.1,3.9,4.4,"(44.6613195430005, -84.71439026999968)",26,OVERALL
519199,2012,MN,Minnesota,3.1,3.1,2.9,3.2,"(46.35564873600049, -94.79420050299967)",27,OVERALL
519200,2012,MS,Mississippi,4.4,4.4,4.1,4.7,"(32.745510099000455, -89.53803082499968)",28,OVERALL
519201,2012,MO,Missouri,4.0,4.0,3.7,4.3,"(38.635790776000476, -92.56630005299968)",29,OVERALL
519202,2012,MT,Montana,3.7,3.7,3.5,3.9,"(47.06652897200047, -109.42442064499971)",30,OVERALL
519203,2012,NE,Nebraska,3.0,3.0,2.9,3.2,"(41.6410409880005, -99.36572062299967)",31,OVERALL
519204,2012,NV,Nevada,4.1,4.1,3.7,4.5,"(39.493240390000494, -117.07184056399967)",32,OVERALL
519205,2012,NH,New Hampshire,3.8,3.8,3.5,4.1,"(43.65595011300047, -71.50036091999965)",33,OVERALL
519206,2012,NJ,New Jersey,3.3,3.3,3.1,3.5,"(40.13057004800049, -74.27369128799967)",34,OVERALL
519207,2012,NM,New Mexico,4.0,4.0,3.8,4.2,"(34.52088095200048, -106.24058098499967)",35,OVERALL
519208,2012,NY,New York,4.1,4.1,3.8,4.4,"(42.82700103200045, -75.54397042699964)",36,OVERALL
519209,2012,NC,North Carolina,3.9,3.9,3.7,4.1,"(35.466220975000454, -79.15925046299964)",37,OVERALL
519210,2012,ND,North Dakota,2.8,2.8,2.5,3.0,"(47.47531977900047, -100.11842104899966)",38,OVERALL
519211,2012,OH,Ohio,4.1,4.1,3.9,4.3,"(40.06021014100048, -82.40426005599966)",39,OVERALL
519212,2012,OK,Oklahoma,4.2,4.2,3.9,4.4,"(35.47203135600046, -97.52107021399968)",40,OVERALL
519213,2012,OR,Oregon,4.4,4.4,4.1,4.7,"(44.56744942400047, -120.15503132599969)",41,OVERALL
519214,2012,PA,Pennsylvania,3.8,3.8,3.7,4.0,"(40.79373015200048, -77.86070029399963)",42,OVERALL
519215,2012,RI,Rhode Island,4.1,4.1,3.8,4.4,"(41.70828019300046, -71.52247031399963)",44,OVERALL
519216,2012,SC,South Carolina,4.2,4.2,4.0,4.4,"(33.998821303000454, -81.04537120699968)",45,OVERALL
519217,2012,SD,South Dakota,2.9,2.9,2.6,3.1,"(44.353130053000484, -100.3735306369997)",46,OVERALL
519218,2012,TN,Tennessee,4.0,4.0,3.7,4.2,"(35.68094058000048, -85.77449091399967)",47,OVERALL
519219,2012,TX,Texas,3.6,3.6,3.4,3.9,"(31.827240407000488, -99.42677020599967)",48,OVERALL
519220,2012,UT,Utah,3.4,3.4,3.3,3.6,"(39.360700171000474, -111.58713063499971)",49,OVERALL
519221,2012,VT,Vermont,3.8,3.8,3.5,4.1,"(43.62538123900049, -72.51764079099962)",50,OVERALL
519222,2012,VA,Virginia,3.5,3.5,3.3,3.8,"(37.54268067400045, -78.45789046299967)",51,OVERALL
519223,2012,WA,Washington,3.9,3.9,3.7,4.1,"(47.52227862900048, -120.47001078999972)",53,OVERALL
519224,2012,WV,West Virginia,4.5,4.5,4.2,4.8,"(38.66551020200046, -80.71264013499967)",54,OVERALL
519225,2012,WI,Wisconsin,3.7,3.7,3.3,4.0,"(44.39319117400049, -89.81637074199966)",55,OVERALL
519226,2012,WY,Wyoming,3.4,3.4,3.1,3.7,"(43.23554134300048, -108.10983035299967)",56,OVERALL
519227,2012,GU,Guam,2.9,2.9,2.5,3.3,"(13.444304, 144.793731)",66,OVERALL
519228,2012,PR,Puerto Rico,3.5,3.5,3.2,3.7,"(18.220833, -66.590149)",72,OVERALL
519229,2012,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
519230,2012,US,United States,3.3,3.3,3.2,3.4,,59,GENDER
519231,2012,AL,Alabama,4.4,4.4,4.0,4.9,"(32.84057112200048, -86.63186076199969)",1,GENDER
519232,2012,AR,Arkansas,3.9,3.9,3.4,4.4,"(34.74865012400045, -92.27449074299966)",5,GENDER
519233,2012,CA,California,3.3,3.3,3.0,3.5,"(37.63864012300047, -120.99999953799971)",6,GENDER
519234,2012,CO,Colorado,3.0,3.0,2.7,3.3,"(38.843840757000464, -106.13361092099967)",8,GENDER
519235,2012,CT,Connecticut,3.2,3.2,2.9,3.5,"(41.56266102000046, -72.64984095199964)",9,GENDER
519236,2012,DE,Delaware,3.0,3.0,2.5,3.5,"(39.008830667000495, -75.57774116799965)",10,GENDER
519237,2012,DC,District of Columbia,3.5,3.5,2.9,4.0,"(38.907192, -77.036871)",11,GENDER
519238,2012,FL,Florida,4.0,4.0,3.5,4.5,"(28.932040377000476, -81.92896053899966)",12,GENDER
519239,2012,ID,Idaho,3.2,3.2,2.6,3.7,"(43.682630005000476, -114.3637300419997)",16,GENDER
519240,2012,IL,Illinois,3.3,3.3,2.8,3.8,"(40.48501028300046, -88.99771017799969)",17,GENDER
519241,2012,IN,Indiana,3.5,3.5,3.2,3.9,"(39.766910452000445, -86.14996019399968)",18,GENDER
519242,2012,IA,Iowa,2.5,2.5,2.2,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
519243,2012,KS,Kansas,2.6,2.6,2.4,2.9,"(38.34774030000045, -98.20078122699965)",20,GENDER
519244,2012,KY,Kentucky,4.3,4.3,3.8,4.7,"(37.645970271000465, -84.77497104799966)",21,GENDER
519245,2012,LA,Louisiana,3.3,3.3,2.8,3.7,"(31.31266064400046, -92.44568007099969)",22,GENDER
519246,2012,ME,Maine,3.8,3.8,3.4,4.1,"(45.254228894000505, -68.98503133599962)",23,GENDER
519247,2012,MD,Maryland,2.7,2.7,2.3,3.0,"(39.29058096400047, -76.60926011099963)",24,GENDER
519248,2012,MA,Massachusetts,3.3,3.3,3.1,3.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
519249,2012,MI,Michigan,3.3,3.3,3.0,3.6,"(44.6613195430005, -84.71439026999968)",26,GENDER
519250,2012,MN,Minnesota,2.6,2.6,2.3,2.8,"(46.35564873600049, -94.79420050299967)",27,GENDER
519251,2012,MS,Mississippi,3.8,3.8,3.4,4.3,"(32.745510099000455, -89.53803082499968)",28,GENDER
519252,2012,MO,Missouri,3.6,3.6,3.1,4.0,"(38.635790776000476, -92.56630005299968)",29,GENDER
519253,2012,MT,Montana,3.2,3.2,2.8,3.5,"(47.06652897200047, -109.42442064499971)",30,GENDER
519254,2012,NE,Nebraska,2.6,2.6,2.4,2.8,"(41.6410409880005, -99.36572062299967)",31,GENDER
519255,2012,NV,Nevada,3.1,3.1,2.6,3.5,"(39.493240390000494, -117.07184056399967)",32,GENDER
519256,2012,NH,New Hampshire,3.2,3.2,2.8,3.6,"(43.65595011300047, -71.50036091999965)",33,GENDER
519257,2012,NJ,New Jersey,2.9,2.9,2.7,3.2,"(40.13057004800049, -74.27369128799967)",34,GENDER
519258,2012,NM,New Mexico,3.5,3.5,3.1,3.8,"(34.52088095200048, -106.24058098499967)",35,GENDER
519259,2012,NY,New York,3.5,3.5,3.0,4.0,"(42.82700103200045, -75.54397042699964)",36,GENDER
519260,2012,NC,North Carolina,3.4,3.4,3.1,3.7,"(35.466220975000454, -79.15925046299964)",37,GENDER
519261,2012,ND,North Dakota,2.3,2.3,2.0,2.7,"(47.47531977900047, -100.11842104899966)",38,GENDER
519262,2012,OH,Ohio,3.4,3.4,3.1,3.7,"(40.06021014100048, -82.40426005599966)",39,GENDER
519263,2012,OK,Oklahoma,3.6,3.6,3.2,4.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
519264,2012,OR,Oregon,3.8,3.8,3.3,4.3,"(44.56744942400047, -120.15503132599969)",41,GENDER
519265,2012,PA,Pennsylvania,3.1,3.1,2.9,3.4,"(40.79373015200048, -77.86070029399963)",42,GENDER
519266,2012,RI,Rhode Island,3.6,3.6,3.1,4.2,"(41.70828019300046, -71.52247031399963)",44,GENDER
519267,2012,SC,South Carolina,3.5,3.5,3.1,3.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
519268,2012,SD,South Dakota,2.8,2.8,2.4,3.2,"(44.353130053000484, -100.3735306369997)",46,GENDER
519269,2012,TN,Tennessee,3.2,3.2,2.8,3.7,"(35.68094058000048, -85.77449091399967)",47,GENDER
519270,2012,TX,Texas,3.2,3.2,2.8,3.5,"(31.827240407000488, -99.42677020599967)",48,GENDER
519271,2012,UT,Utah,2.7,2.7,2.5,3.0,"(39.360700171000474, -111.58713063499971)",49,GENDER
519272,2012,VT,Vermont,3.2,3.2,2.8,3.6,"(43.62538123900049, -72.51764079099962)",50,GENDER
519273,2012,VA,Virginia,3.3,3.3,2.9,3.7,"(37.54268067400045, -78.45789046299967)",51,GENDER
519274,2012,WA,Washington,3.3,3.3,3.0,3.6,"(47.52227862900048, -120.47001078999972)",53,GENDER
519275,2012,WV,West Virginia,3.6,3.6,3.2,4.0,"(38.66551020200046, -80.71264013499967)",54,GENDER
519276,2012,WI,Wisconsin,3.6,3.6,3.0,4.1,"(44.39319117400049, -89.81637074199966)",55,GENDER
519277,2012,WY,Wyoming,3.0,3.0,2.6,3.5,"(43.23554134300048, -108.10983035299967)",56,GENDER
519278,2012,GU,Guam,2.6,2.6,2.0,3.2,"(13.444304, 144.793731)",66,GENDER
519279,2012,PR,Puerto Rico,2.9,2.9,2.5,3.3,"(18.220833, -66.590149)",72,GENDER
519280,2012,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
519281,2012,US,United States,4.4,4.4,4.2,4.5,,59,GENDER
519282,2012,AL,Alabama,5.9,5.9,5.5,6.4,"(32.84057112200048, -86.63186076199969)",1,GENDER
519283,2012,AK,Alaska,4.1,4.1,3.6,4.6,"(64.84507995700051, -147.72205903599973)",2,GENDER
519284,2012,AZ,Arizona,4.3,4.3,3.9,4.8,"(34.865970280000454, -111.76381127699972)",4,GENDER
519285,2012,AR,Arkansas,5.4,5.4,5.0,5.9,"(34.74865012400045, -92.27449074299966)",5,GENDER
519286,2012,CA,California,4.4,4.4,4.1,4.6,"(37.63864012300047, -120.99999953799971)",6,GENDER
519287,2012,CO,Colorado,4.0,4.0,3.7,4.2,"(38.843840757000464, -106.13361092099967)",8,GENDER
519288,2012,CT,Connecticut,4.0,4.0,3.7,4.3,"(41.56266102000046, -72.64984095199964)",9,GENDER
519289,2012,DE,Delaware,4.3,4.3,3.8,4.7,"(39.008830667000495, -75.57774116799965)",10,GENDER
519290,2012,DC,District of Columbia,4.2,4.2,3.5,4.8,"(38.907192, -77.036871)",11,GENDER
519291,2012,FL,Florida,4.8,4.8,4.4,5.3,"(28.932040377000476, -81.92896053899966)",12,GENDER
519292,2012,GA,Georgia,4.4,4.4,4.0,4.8,"(32.83968109300048, -83.62758034599966)",13,GENDER
519293,2012,HI,Hawaii,3.3,3.3,2.9,3.6,"(21.304850435000446, -157.85774940299973)",15,GENDER
